Date,Open,High,Low,Close,Volume
2023-08-28,16866.400390625,16918.25,16823.400390625,16875.30078125,24426100
2023-08-29,16933.849609375,16938.80078125,16898.05078125,16927.30078125,25140300
2023-08-30,17010.150390625,17035.599609375,16959.099609375,16968.94921875,22475100
2023-08-31,17001.349609375,17011.80078125,16904.69921875,16924.30078125,38895000
2023-09-01,16940.19921875,17088.099609375,16931.5,17074.55078125,39465900
2023-09-04,17157.900390625,17191.19921875,17074.55078125,17180.94921875,4456715100
2023-09-05,17228.19921875,17264.900390625,17180.94921875,17252.099609375,37702500
2023-09-06,17274.19921875,17298.80078125,17198.75,17284.599609375,30486500
2023-09-07,17292.349609375,17395.0,17269.099609375,17385.5,27654800
2023-09-08,17437.650390625,17519.599609375,17385.5,17487.44921875,29913900
2023-09-11,17567.19921875,17660.80078125,17550.19921875,17653.349609375,37172200
2023-09-12,17753.94921875,17754.05078125,17422.05078125,17460.55078125,44340200
2023-09-13,17458.400390625,17540.849609375,17364.349609375,17526.75,34773200
2023-09-14,17593.25,17648.55078125,17546.0,17603.5,29508800
2023-09-15,17662.80078125,17691.849609375,17620.900390625,17665.80078125,41392000
2023-09-18,17666.849609375,17671.599609375,17601.55078125,17613.599609375,44639200
2023-09-20,17513.19921875,17571.150390625,17419.75,17449.349609375,30967800
2023-09-21,17409.099609375,17422.75,17273.099609375,17303.5,28822700
2023-09-22,17314.400390625,17361.80078125,17226.05078125,17260.80078125,30348000
2023-09-25,17276.349609375,17308.19921875,17198.19921875,17272.55078125,23415700
2023-09-26,17284.900390625,17312.349609375,17250.30078125,17276.75,23871700
2023-09-27,17270.400390625,17352.099609375,17217.44921875,17341.599609375,24176400
2023-09-28,17384.05078125,17389.19921875,17147.0,17170.44921875,29247500
2023-09-29,17227.55078125,17357.150390625,17205.19921875,17292.599609375,20880800
2023-10-03,17294.5,17295.44921875,17201.69921875,17254.400390625,24738400
2023-10-04,17195.55078125,17200.69921875,17032.599609375,17123.099609375,29957400
2023-10-05,17202.25,17234.0,17154.30078125,17195.80078125,24783900
2023-10-06,17263.349609375,17310.099609375,17237.099609375,17293.599609375,22409800
2023-10-09,17170.5,17206.849609375,17096.650390625,17127.69921875,23369400
2023-10-10,17184.55078125,17319.30078125,17184.55078125,17303.349609375,20047300
2023-10-11,17380.650390625,17447.80078125,17375.5,17407.349609375,21946300
2023-10-12,17438.30078125,17457.849609375,17402.44921875,17419.69921875,21367300
2023-10-13,17323.05078125,17436.5,17306.55078125,17390.349609375,22759700
2023-10-16,17390.349609375,17431.5,17353.150390625,17393.0,21609200
2023-10-17,17490.05078125,17494.5,17437.94921875,17467.69921875,21889100
2023-10-18,17484.349609375,17492.400390625,17332.30078125,17344.0,23155700
2023-10-19,17251.19921875,17344.599609375,17202.25,17310.5,20476800
2023-10-20,17258.30078125,17295.05078125,17190.599609375,17208.75,25928300
2023-10-23,17204.75,17224.80078125,16859.849609375,16888.69921875,25439800
2023-10-25,16912.400390625,16967.099609375,16677.150390625,16760.80078125,24536000
2023-10-26,16678.69921875,16689.099609375,16466.25,16555.44921875,25590800
2023-10-27,16636.05078125,16793.099609375,16634.599609375,16765.44921875,21446600
2023-10-30,16784.94921875,16837.80078125,16661.94921875,16826.099609375,20563300
2023-10-31,16909.69921875,16910.0,16785.55078125,16801.099609375,18455500
2023-11-01,16808.5,16834.099609375,16719.099609375,16732.94921875,23946000
2023-11-02,16849.94921875,16903.75,16823.0,16890.80078125,22356100
2023-11-03,16990.349609375,17027.44921875,16983.05078125,17000.94921875,24482900
2023-11-06,17105.349609375,17168.75,17080.94921875,17159.400390625,18888700
2023-11-07,17170.349609375,17200.599609375,17120.75,17187.80078125,21619300
2023-11-08,17242.650390625,17269.25,17215.0,17259.69921875,23112000
2023-11-09,17284.94921875,17288.599609375,17209.55078125,17218.900390625,21496900
2023-11-10,17189.69921875,17274.900390625,17156.849609375,17256.599609375,16533000
2023-11-13,17335.0,17339.150390625,17278.650390625,17318.599609375,22743900
2023-11-15,17493.30078125,17518.900390625,17448.30078125,17508.05078125,27787100
2023-11-16,17518.099609375,17668.650390625,17486.5,17593.099609375,22354800
2023-11-17,17537.44921875,17649.05078125,17528.849609375,17600.5,29718400
2023-11-20,17618.55078125,17636.400390625,17556.099609375,17573.650390625,21843200
2023-11-21,17644.5,17665.0,17617.19921875,17627.599609375,20175000
2023-11-22,17637.44921875,17654.599609375,17533.75,17627.69921875,18139100
2023-11-23,17654.150390625,17693.25,17627.349609375,17639.400390625,16889200
2023-11-24,17661.30078125,17684.150390625,17631.75,17643.5,18055700
2023-11-28,17701.05078125,17760.0,17665.650390625,17741.80078125,22613200
2023-11-29,17831.650390625,17911.349609375,17823.44921875,17904.099609375,22418200
2023-11-30,17926.900390625,18007.099609375,17845.900390625,17987.94921875,46145900
2023-12-01,18061.80078125,18141.650390625,18053.150390625,18115.349609375,24790000
2023-12-04,18422.349609375,18460.0,18315.44921875,18448.5,29478500
2023-12-05,18541.30078125,18594.900390625,18453.650390625,18588.55078125,28525000
2023-12-06,18677.25,18698.80078125,18594.400390625,18680.0,27288500
2023-12-07,18696.75,18721.80078125,18619.75,18703.849609375,32793000
2023-12-08,18752.25,18785.69921875,18588.150390625,18703.5,35541800
2023-12-11,18726.349609375,18780.44921875,18710.150390625,18770.19921875,29109900
2023-12-12,18809.900390625,18819.69921875,18635.349609375,18686.80078125,33150900
2023-12-13,18723.69921875,18770.44921875,18601.5,18751.44921875,29800900
2023-12-14,18906.400390625,18996.25,18893.75,18973.849609375,39641300
2023-12-15,19071.94921875,19165.099609375,19020.55078125,19145.05078125,40267000
2023-12-18,19149.150390625,19201.55078125,19073.099609375,19155.55078125,34119200
2023-12-19,19212.55078125,19213.55078125,19067.19921875,19169.25,29523800
2023-12-20,19264.400390625,19303.599609375,18727.099609375,18779.44921875,38696000
2023-12-21,18647.849609375,18965.80078125,18582.94921875,18941.80078125,30612700
2023-12-22,19011.25,19089.94921875,18934.75,19054.69921875,26069600
2023-12-26,19095.0,19173.80078125,19059.400390625,19148.849609375,22132200
2023-12-27,19219.400390625,19312.30078125,19189.80078125,19296.94921875,20854200
2023-12-28,19358.349609375,19414.55078125,19313.099609375,19399.25,32391400
2023-12-29,19394.5,19450.099609375,19338.349609375,19429.150390625,42430900
2024-01-02,19496.80078125,19499.80078125,19271.650390625,19418.400390625,40598500
2024-01-03,19434.30078125,19442.19921875,19343.150390625,19367.150390625,36356200
2024-01-04,19451.80078125,19560.400390625,19433.5,19541.25,32459600
2024-01-05,19602.099609375,19637.099609375,19490.94921875,19590.599609375,40342900
2024-01-08,19636.0,19641.849609375,19400.599609375,19417.69921875,35203500
2024-01-09,19549.5,19596.05078125,19439.099609375,19459.55078125,37052500
2024-01-10,19463.55078125,19532.30078125,19354.099609375,19517.849609375,36103400
2024-01-11,19589.75,19626.5,19532.30078125,19584.349609375,33718400
